,freq,L
0,297997069000,0.0022794187555454084
1,302882267000,0.0023951802302139683
2,307767465000,0.002461659834109604
3,312652662000,0.0024802052456822676
4,317537860000,0.0024536690093471267
5,322423058000,0.002386085766543313
6,327308256000,0.002282377885537728
7,332193454000,0.002148088355181535
8,337078652000,0.0019891402091398273
9,341963850000,0.0018116218836677737
10,346849047000,0.0016215980658415864
11,351734245000,0.0014249453460229635
12,356619443000,0.0012272127919965826
13,361504641000,0.0010335061110195323
14,366389839000,0.0008483953144564115
15,371275037000,0.0006758448396539274
16,376160234000,0.0005191652125447323
17,381045432000,0.00038098489888923324
18,385930630000,0.00026324146543518854
19,390815828000,0.0001671898736907959
20,395701026000,9.342669526626647e-05
21,400586224000,4.192819646114009e-05
22,405471422000,1.210034898989148e-05
23,410356619000,2.838696166559431e-06
24,415241817000,1.2595942273350799e-05
25,420127015000,3.94551327362948e-05
26,425012213000,8.12062585011595e-05
27,429897411000,0.00013542425269275922
28,434782609000,0.00019954639081786222
29,439667807000,0.00027094726757196774
30,444553004000,0.0003470096766902636
31,449438202000,0.00042519003481306675
32,454323400000,0.0005030768871098371
33,459208598000,0.00057844182984384
34,464093796000,0.0006492818970626628
35,468978994000,0.0007138530473377624
36,473864191000,0.0007706945287685777
37,478749389000,0.0008186442431025926
38,483634587000,0.0008568452262167484
39,488519785000,0.0008847439776988398
40,493404983000,0.00090208114233348
41,498290181000,0.0009088754510124018
42,503175379000,0.0009054018602988604
43,508060576000,0.0008921649282417536
44,512945774000,0.000869868486617069
45,517830972000,0.0008393827480959971
46,522716170000,0.0008017098661094325
47,527601368000,0.0007579490071234608
48,532486566000,0.0007092618724006589
49,537371764000,0.0006568395258721594
50,542256961000,0.0006018712838887194
51,547142159000,0.000545516221309935
52,552027357000,0.0004888779595160737
53,556912555000,0.00043298287592769734
54,561797753000,0.0003787621420001482
55,566682951000,0.0003270376400365416
56,571568149000,0.0002785117746382258
57,576453346000,0.00023376109092318811
58,581338544000,0.00019323346118761431
59,586223742000,0.00015724871608715398
60,591108940000,0.00012600221730139785
61,595994138000,9.957114650979818e-05
62,600879336000,7.792305774587483e-05
63,605764533000,6.092629145615875e-05
64,610649731000,4.8361811277069165e-05
65,615534929000,3.993609853435597e-05
66,620420127000,3.529463526428203e-05
67,625305325000,3.4035653421081526e-05
68,630190523000,3.5723780490291086e-05
69,635075721000,3.990327328117046e-05
